ID_Partido,ID_Temporada,Numero_Fecha,Fase,Fecha,Fecha_Numerica,Local_ID,Visitante_ID,Goles_Local,Goles_Visitante,Tipo_Definicion,ID_Ganador,Estadio,Goleadores,Amonestados,Expulsados,Penales,Nota,Jugadores,DT,ARBITRO
10,1,1,Fase Regular,25/1/2025,45682,24,27,1,0,0,24,Estadio Pedro Bidegain,81´ Andrés Vombergar [ESL],46´ Ezequiel Herrera [ARG] - 66´ Nicolás Tripichio [ARG] - 81´ Elías Baez [ARG] / 42´ Juan Camilo Portilla [COL],,,,(4) Jhohan Romaña (DEF) [COL] - (5) Elián Irala (MED) [ARG] - (7) Ezequiel Cerutti (MED) [ARG] - (11) Matías Reali (MED) [ARG] - (12) Orlando Gill (ARQ) [PAR] - (21) Malcom Braida (MED) [ARG] - (24) Nicolás Tripichio (MED) [ARG] - (28) Alexis Cuello (DEL) [ARG] - (32) Ezequiel Herrera (DEF) [ARG] - (36) Daniel Herrera (DEF) [ARG] - (37) Elías Baez (DEF) [ARG] - (9) Andrés Vombergar (SUP) [ESL] - (15) Emanuel Cecchini (SUP) [ARG] - (19) Manuel Insaurralde (SUP) [ARG] - (41) Valentín Escalante (SUP) [ARG] / (5) Matias Galarza (MED) [ARG] - (6) Juan Gabriel Rodríguez (DEF) [ARG] - (7) Nahuel Bustos (DEL) [ARG] - (8) Matías Galarza (MED) [PAR] - (10) Rubén Botta (MED) [ARG] - (16) Miguel Navarro (DEF) [VEN] - (22) Guido Herrera (ARQ) [ARG] - (27) Juan Camilo Portilla (MED) [COL] - (28) Juan Carlos Portillo (DEF) [ARG] - (29) Gastón Benavidez (DEF) [ARG] - (34) Sebastián Palacios (MED) [ARG] - (9) Federico Girotti (SUP) [ARG] - (11) Valentin Depietri (SUP) [ARG] - (25) Cristian Tarragona (SUP) [ARG] - (30) Diego Ortegoza (SUP) [ARG] - (77) Rick Jhonatan Lima (SUP) [BRA],Miguel Ángel Russo [ARG] / Alexander Medina [URU],Juan Pafundi [ARG]
11,1,1,Fase Regular,25/1/2025,45682,12,29,3,1,0,12,Estadio Jorge Luis Hirschi,8´ Tiago Palacios [URU] - 11´ Joaquín Tobio Burgos [ARG] - 21´ Santiago Ascacibar [ARG] / 80´ Lionel Verde [ARG],4´ Sebastián Boselli [URU] - 63´ Bautista Kociubinski [ARG] / 51´ Julián Palacios [ARG] - 61´ Mauro Pittón [ARG],,,,(2) Facundo Rodríguez (DEF) [ARG] - (5) Santiago Ascacibar (MED) [ARG] - (7) José Ernesto Sosa (MED) [ARG] - (8) Gabriel Neves (MED) [URU] - (10) Tiago Palacios (MED) [URU] - (12) Matias Mansilla (ARQ) [ARG] - (13) Gastón Benedetti (DEF) [ARG] - (14) Sebastián Boselli (DEF) [URU] - (17) Joaquín Tobio Burgos (MED) [ARG] - (20) Eric Meza (DEF) [ARG] - (27) Lucas Alario (DEL) [ARG] - (9) Guido Carrillo (SUP) [ARG] - (15) Santiago Arzamendia (SUP) [PAR] - (18) Edwuin Cetré (SUP) [COL] - (24) Bautista Kociubinski (SUP) [ARG] - (29) Fabricio Pérez (SUP) [ARG] / (3) Claudio Corvalán (DEF) [ARG] - (7) Franco Fragapane (DEL) [ARG] - (8) Ezequiel Ham (MED) [SYR] - (9) Jerónimo Domina (DEL) [ARG] - (11) Mateo Del Blanco (DEF) [ARG] - (16) Mauricio Martínez (MED) [ARG] - (22) Francisco Gerometta (DEF) [ARG] - (25) Thiago Cardozo (ARQ) [URU] - (28) Mauro Pittón (MED) [ARG] - (32) Nicolás Paz (DEF) [ARG] - (34) Franco Pardo (DEF) [ARG] - (10) Lionel Verde (SUP) [ARG] - (14) Bruno Pittón (SUP) [ARG] - (18) Lucas Gamba (SUP) [ARG] - (19) José Angulo (SUP) [ECU] - (20) Julián Palacios (SUP) [ARG],Eduardo Domínguez [ARG] / Cristian González [ARG],Daniel Zamora [ARG]
12,1,1,Fase Regular,25/1/2025,45682,17,13,3,0,0,17,Estadio Monumental Presidente Perón,34´ Facundo Suárez (P) [ARG] - 75´ Alex Luna [ARG] - 95´ Jonás Acevedo [ARG],60´ Fernando Alarcón [ARG] - 67´ Manuel Roffo [ARG] - 83´ Matías Godoy [ARG] / 33´ Diego Mastrángelo [ARG] - 49´ Nicolás Garayalde [ARG] - 53´ Gastón Suso [ARG] - 59´ Lucas Nahuel Castro [ARG] - 72´ Manuel Panaro [ARG] - 81´ Matías Melluso [ARG],,,,(2) Juan José Franco (DEF) [PAR] - (6) Fernando Alarcón (DEF) [ARG] - (9) Facundo Suárez (DEL) [ARG] - (11) Damián Batallini (MED) [ARG] - (14) Francis Mac Allister (MED) [ARG] - (18) Lucas Rodríguez (DEF) [ARG] - (19) Gastón Lodico (MED) [ARG] - (22) Damián Puebla (MED) [ARG] - (27) Alex Luna (DEL) [ARG] - (28) Manuel Roffo (ARQ) [ARG] - (31) Gonzalo Requena (DEF) [ARG] - (7) Matias Godoy (SUP) [ARG] - (8) Jonás Acevedo (SUP) [ARG] - (10) Silvio Romero (SUP) [ARG] - (30) Franco Diaz (SUP) [ARG] - (32) Jonathan Dellarossa (SUP) [ARG] / (1) Luis Ingolotti (ARQ) [ARG] - (3) Diego Mastrángelo (MED) [ARG] - (4) Leonardo Morales (DEF) [ARG] - (6) Gastón Suso (DEF) [ARG] - (11) Norberto Briasco (DEL) [ARM] - (15) Juan de Dios Pintado (MED) [URU] - (19) Lucas Nahuel Castro (MED) [ARG] - (20) Renzo Giampaoli (DEF) [ARG] - (30) Rodrigo Castillo (DEL) [ARG] - (36) Nicolás Garayalde (MED) [ARG] - (38) Manuel Panaro (DEL) [ARG],Pedro Troglio [ARG] / Marcelo Méndez Russo [URU],Pablo Gimenez [ARG]
13,1,1,Fase Regular,25/1/2025,45682,20,22,1,1,0,,Estadio Ciudad de Vicente López,12´ Ignacio Vázquez [ARG] / 87´ Matías Rojas [PAR],38´ Leonel Picco [ARG] / 90´ Maximiliano Meza [ARG],,,,(6) Oscar Salomón (DEF) [ARG] - (7) Guido Mainero (MED) [ARG] - (8) Fernando Juárez (MED) [ARG] - (10) Vicente Taborda (DEL) [ARG] - (12) Jonathan Bay (DEF) [ARG] - (13) Ignacio Vázquez (DEF) [ARG] - (14) Leonel Picco (MED) [ARG] - (25) Juan Ignacio Saborido (DEF) [ARG] - (29) Franco Minerva (MED) [ARG] - (31) Juan Pablo Cozzani (ARQ) [ARG] - (77) Ronaldo Martínez (MED) [PAR] - (5) Rodrigo Herrera (SUP) [ARG] - (11) Franco Zapiola (SUP) [ARG] - (21) Augusto Lotti (SUP) [ARG] - (26) Ignacio Schor (SUP) [ARG] - (32) Franco Baldassarra (SUP) [ARG] / (1) Franco Armani (ARQ) [ARG] - (4) Gonzalo Montiel (DEF) [ARG] - (6) Germán Pezzella (DEF) [ARG] - (8) Maximiliano Meza (MED) [ARG] - (9) Miguel Borja (DEL) [COL] - (10) Manuel Lanzini (MED) [ARG] - (11) Facundo Colidio (DEL) [ARG] - (21) Marcos Acuña (DEF) [ARG] - (24) Enzo Pérez (MED) [ARG] - (28) Lucas Martínez Quarta (DEF) [ARG] - (34) Giuliano Galoppo (MED) [ARG] - (7) Matías Rojas (SUP) [PAR] - (19) Gonzalo Tapia (SUP) [CHI] - (29) Rodrigo Aliendro (SUP) [ARG] - (31) Santiago Simón (SUP) [ARG] - (36) Pablo Solari (SUP) [ARG],Favio Orsi [ARG] / Marcelo Gallardo [ARG],Ariel Penel [ARG]
14,1,1,Fase Regular,26/1/2025,45683,7,2,0,0,0,,Estadio Alberto José Armando,,74´ Frank Fabra [COL] / 61´ Federico Fattori [ARG] - Sebastián Prieto [ARG],,,,(6) Marcos Rojo (DEF) [ARG] - (7) Exequiel Zeballos (MED) [ARG] - (8) Carlos Palacios (MED) [CHI] - (10) Edinson Cavani (DEL) [URU] - (12) Leandro Brey (ARQ) [ARG] - (17) Luis Advíncula (DEF) [PER] - (18) Frank Fabra (DEF) [COL] - (21) Ander Herrera (MED) [ESP] - (33) Brian Aguirre (MED) [ARG] - (38) Camilo Rey Domenech (MED) [ARG] - (40) Lautaro Di Lollo (DEF) [ARG] - (5) Rodrigo Battaglia (SUP) [ARG] - (16) Miguel Merentiel (SUP) [URU] - (20) Alan Velasco (SUP) [ARG] - (32) Ayrton Costa (SUP) [ARG] - (42) Lucas Blondel (SUP) [ARG] / (4) Érik Godoy (DEF) [ARG] - (8) Alan Rodríguez (MED) [URU] - (10) Alan Lescano (DEL) [ARG] - (11) José María Herrera (DEL) [ARG] - (16) Francisco Álvarez (DEF) [ARG] - (20) Sebastián Prieto (DEF) [ARG] - (21) Nicolás Oroz (MED) [ARG] - (22) Leandro Lozano (DEF) [URU] - (24) Federico Fattori (MED) [ARG] - (27) Tomás Molina (DEL) [ARG] - (50) Diego Rodríguez (ARQ) [ARG] - (7) Santiago Rodríguez (SUP) [ARG] - (25) Lucas Gómez (SUP) [ARG] - (30) Manuel Brondo (SUP) [ARG] - (32) Nicolás Cordero (SUP) [ARG],Fernando Gago [ARG] / Nicolás Diez [ARG],Hernán Mastrangelo [ARG]
15,1,1,Fase Regular,26/1/2025,45683,9,1,1,0,0,9,Estadio Alfredo Terrera,74´ Gastón Verón [ARG],53´ José Florentín [PAR] / 29´ Roberto Bochi [ARG],,,,(1) Alan Aguerre (ARQ) [ARG] - (7) Luis Miguel Angulo (MED) [COL] - (8) Iván Gómez (MED) [ARG] - (10) Gastón Verón (DEL) [ARG] - (12) Leonardo Heredia (DEL) [ARG] - (19) Lautaro Rivero (DEF) [ARG] - (21) Dylan Glaby (MED) [ARG] - (24) Braian Cufré (DEF) [ARG] - (25) José Florentín (MED) [PAR] - (32) Jonathan Galván (DEF) [ARG] - (33) Santiago Moyano (DEF) [ARG] - (11) Matías Perello (SUP) [ARG] - (15) Sebastián Cristóforo (SUP) [URU] - (26) Diego Barrera (SUP) [ARG] - (29) Favio Cabral (SUP) [ARG] / (1) Jorge Carranza (ARQ) [ARG] - (3) Ignacio Guerrico (DEF) [ARG] - (4) Rodrigo González (DEF) [ARG] - (5) Roberto Bochi (MED) [ARG] - (6) Gonzalo Mottes (DEF) [ARG] - (7) Emanuel Guzmán (MED) [ARG] - (9) Elías Torres (DEL) [ARG] - (10) Matías García (DEL) [ARG] - (11) Agustín Blas Palavecino (DEL) [ARG] - (25) Néstor Breitenbruch (DEF) [ARG] - (29) Marcelo Esponda (MED) [ARG] - (18) Ayrton Preciado (SUP) [ECU] - (21) Tobías Leiva (SUP) [ARG] - (22) Alexis Dominguez (SUP) [ARG] - (40) Justo Giani (SUP) [ARG] - (44) Giuliano Cerato (SUP) [ARG],Omar De Felippe [ARG] / Andrés Yllana [ARG],Jorge Baliño [ARG]
16,1,2,Fase Regular,27/1/2025,45684,4,19,3,0,0,4,Estadio Florencio Sola,30´ Tomás Nasif (P) [ARG] - 45+1´ Agustín Alaniz [URU] - 55´ Tomás Nasif [ARG],81´ Joaquin Pombo [ARG] - 87´ Martin Rio [ARG] / 28´ Éver Banega [ARG] - 29´ Alejo Tabares [ARG] - 51´ Juan Manuel García [ARG] - 51´ Gonzalo Maroni [ARG],,,,(1) Facundo Sanguinetti (ARQ) [ARG] - (4) Ramiro Di Luciano (DEF) [ARG] - (2) Alexis Maldonado (DEF) [ARG] - (15) Mathías De Ritis (DEF) [URU] - (6) Joaquín Pombo (DEF) [ARG] - (7) Gerónimo Rivera (DEL) [ARG] - (5) Martín Río (MED) [ARG] - (8) Lautaro Ríos (MED) [ARG] - (20) Tomás Adoryán (MED) [ARM] - (11) Agustín Alaniz (DEL) [URU] - (30) Tomás Nasif (DEL) [ARG] - (17) Juan Francisco Bisanz (SUP) [ARG] - (24) Santiago López Garcia (SUP) [ARG] - (29) Juan Martin Iribarren (SUP) [ARG] - (32) Agustín Obando (SUP) [ARG] - (35) Santiago Esquivel (SUP) [ARG] / (30) Josué Reinatti (ARQ) [ARG] - (2) Tomás Jacob (DEF) [ARG] - (6) Saúl Salcedo (DEF) [PAR] - (37) Luciano Lollo (DEF) [ARG] - (3) Luca Sosa (DEF) [ARG] - (25) Alejo Tabares (DEF) [ARG] - (27) Luca Regiardo (MED) [ARG] - (5) Ever Banega (MED) [ARG] - (24) Mateo Silvetti (DEL) [ARG] - (9) Juan Manuel García (DEL) [ARG] - (20) Gonzalo Maroni (MED) [ARG] - (26) Juan Ignacio Méndez (SUP) [ARG] - (28) Fabricio Tirado (SUP) [ARG] - (38) Giovani Chiaverano (SUP) [ARG] - (39) Nazareno Funez (SUP) [ARG],Ariel Broggi [ARG] / Mariano Soso [ARG],Sebastián Martinez [ARG]
17,1,2,Fase Regular,28/1/2025,45685,11,25,0,0,0,,Estadio Guillermo Laza,,35´ Milton Céliz [ARG] - 76´ Pedro Ramírez [ARG] - 88´ Cristian Paz [ARG] / 74´ Marco Iacobellis [ARG],,,,(1) Ignacio Arce (ARQ) [ARG] - (3) Nicolás Caro Torres (DEF) [ARG] - (8) Milton Céliz (MED) [ARG] - (9) Jonathan Herrera (DEL) [ARG] - (14) Pablo Monje (MED) [ARG] - (15) Nicolás Sansotre (DEF) [ARG] - (19) Juan Cruz Randazzo (DEF) [ARG] - (22) Cristian Paz (DEF) [ARG] - (28) Rodrigo Sayavedra (DEF) [ARG] - (32) Nicolás Benegas (DEL) [ARG] - (35) Brian Sánchez (MED) [ARG] - (5) Pedro Ramirez (SUP) [ARG] - (7) Antony Alonso Espinoza (SUP) [URU] - (20) Alexander Díaz (SUP) [ARG] - (26) Franco Fagundez (SUP) [URU] - (37) Mario Sanabria (SUP) [ARG] / (1) Matías Borgogno (ARQ) [ARG] - (2) Rodrigo Cáseres (DEF) [ARG] - (5) Nicolás Pelaitay (MED) [ARG] - (6) Luciano Recalde (DEF) [ARG] - (16) Ayrton Portillo (MED) [ARG] - (19) Tomás Escalante (MED) [ARG] - (20) Esteban Burgos (DEF) [ARG] - (22) Sebastián Jaurena (MED) [ARG] - (27) Tomás Fernández (DEL) [ARG] - (30) Lucas Diarte (MED) [ARG] - (32) Federico Anselmo (DEL) [ARG] - (8) Horacio Tijanovich (SUP) [ARG] - (9) Federico González (SUP) [ARG] - (21) Nicolás Watson (SUP) [ARG] - (28) Marco Iacobellis (SUP) [ARG],Cristian Fabbiani [ARG] / Raúl Antuña [ARG],Hernán Mastrangelo [ARG]
18,1,2,Fase Regular,28/1/2025,45685,23,18,2,1,0,23,Estadio Gigante de Arroyito,10´ Jáminton Campaz [COL] - 38´ Ignacio Malcorra (P) [ARG] / 84´ Walter Bou [ARG],25´ Agustín Sández [ARG] - 45+1´ Tomas O´Connor [ARG] - 45+6 Franco Ibarra [ARG] / 15´ Sasha Marcich [ARG] - 36´ Gonzalo Pérez [URU] - 69´ Agustín Cardozo [ARG],,,,(1) Jorge Broun (ARQ) [ARG] - (2) Carlos Quintana (DEF) [ARG] - (3) Agustín Sández (DEF) [ARG] - (5) Franco Ibarra (MED) [ARG] - (9) Enzo Copetti (DEL) [ARG] - (10) Ignacio Malcorra (MED) [ARG] - (15) Facundo Mallo (DEF) [URU] - (27) Gaspar Duarte (MED) [ARG] - (30) Tomas O'Connor (MED) [ARG] - (32) Emanuel Coronel (DEF) [ARG] - (99) Jáminton Campaz (MED) [COL] - (6) Juan Cruz Komar (SUP) [ARG] - (7) Maximiliano Lovera (SUP) [ARG] - (8) Jonathan Gómez (SUP) [ARG] - (22) Lautaro Giaccone (SUP) [ARG] - (23) Augusto Solari (SUP) [ARG] / (2) Ezequiel Muñoz (DEF) [ARG] - (4) Gonzalo Pérez (DEF) [URU] - (5) Felipe Peña Biafore (MED) [ARG] - (6) Sasha Marcich (DEF) [ARG] - (9) Walter Bou (DEL) [ARG] - (10) Marcelino Moreno (MED) [ARG] - (24) Carlos Izquierdoz (DEF) [ARG] - (26) Nahuel Losada (ARQ) [ARG] - (30) Agustín Cardozo (MED) [ARG] - (32) Franco Orozco (MED) [ARG] - (36) Alexis Segovia (MED) [ARG] - (11) Eduardo Salvio (SUP) [ARG] - (14) Alexis Canelo (SUP) [ARG] - (25) Dylan Aquino (SUP) [ARG] - (35) Ronaldo Dejesús (SUP) [PAR] - (38) Elías Brito (SUP) [ARG],Ariel Holan [ARG] / Mauricio Pellegrino [ARG],Luis Lobo Medina [ARG]
19,1,2,Fase Regular,28/1/2025,45685,26,14,0,0,0,,Estadio Eva Perón,,78´ Manuel García [ARG] / 35´ Mateo Mendoza [ARG] - Roberto Fernández [URU],,,,(2) Juan Manuel Insaurralde (DEF) [ARG] - (5) Manuel García (MED) [ARG] - (7) Pablo Magnín (DEL) [ARG] - (8) Federico Paradela (MED) [ARG] - (10) Gabriel Carabajal (MED) [ARG] - (15) Leandro Suhr (DEL) [URU] - (21) Alex Vigo (MED) [ARG] - (33) Gabriel Díaz (MED) [ARG] - (36) Santiago Morales (DEF) [ARG] - (42) Lucas Acosta (ARQ) [ARG] - (44) Renzo Orihuela (DEF) [URU] - (18) Iván Morales (SUP) [CHI] - (20) Franco Frías (SUP) [ARG] - (22) Valentín Burgoa (SUP) [ARG] - (26) Yair Arismendi (SUP) [ARG] - (28) Joaquin Gho (SUP) [ARG] / (1) Franco Petroli (ARQ) [ARG] - (2) Tomas Rossi (DEF) [ARG] - (3) Juan Segundo Morán (DEF) [ARG] - (4) Lucas Arce (DEF) [ARG] - (5) Bruno Leyes (MED) [ARG] - (7) Juan Bautista Cejas (MED) [ARG] - (13) Roberto Fernández (MED) [URU] - (17) Matías Gonzalez (MED) [ARG] - (20) Kevin Parzajuk (DEL) [PAR] - (26) Mateo Mendoza (DEF) [ARG] - (50) Juan Perez (MED) [ARG] - (10) Tomás Pozzo (SUP) [ARG] - (11) Daniel Barrea (SUP) [ARG] - (24) Bastián Yañez (SUP) [CHI] - (32) Gonzalo Abrego (SUP) [ARG] - (41) Facundo Altamira (SUP) [ARG],Javier Sanguinetti [ARG] / Ernesto Pedernera [ARG],Andres Gariano [ARG]
20,1,2,Fase Regular,28/1/2025,45685,15,5,0,0,0,,Estadio Bautista Gargantini,,64´ Tomás Bottari [ARG] - 86´ Sebastián Villa [COL] / 47´ Dardo Miloc [ARG] - 59´ Nicolás Demartini [ARG],,,,(1) Ezequiel Centurión (ARQ) [ARG] - (4) Mauro Peinipil (DEF) [ARG] - (7) Victorio Ramis (DEL) [ARG] - (8) Luis Sequeira (MED) [ARG] - (11) Diego Tonetto (MED) [ARG] - (14) Luciano Gómez (DEF) [ARG] - (21) Mauricio Cardillo (MED) [ARG] - (22) Sebastián Villa (DEL) [COL] - (25) Maximiliano Amarfil (MED) [ARG] - (40) Iván Villalba (DEF) [PAR] - (42) Sheyko Studer (DEF) [ARG] - (5) Tomás Bottari (SUP) [ARG] - (10) Gonzalo Rios (SUP) [ARG] - (20) Juan Ignacio Barbieri (SUP) [ARG] - (26) Matías Fernández (SUP) [ARG] - (43) Fabrizio Sartori (SUP) [ARG] / (5) Dardo Miloc (MED) [ARG] - (6) Rodrigo Insúa (MED) [ARG] - (10) Nahuel Barrios (DEL) [ARG] - (11) Javier Ruiz (DEL) [ARG] - (14) Kevin Jappert (DEF) [ARG] - (20) Jhonatan Candia (DEL) [URU] - (23) Iván Tapia (MED) [ARG] - (28) Marcos Ledesma (ARQ) [ARG] - (31) Nicolás Demartini (DEF) [ARG] - (32) Fernando Tobio (DEF) [ARG] - (33) Facundo Mater (MED) [ARG] - (7) Facundo Bruera (SUP) [ARG] - (19) Tomás Porra (SUP) [ARG],Alfredo Berti [ARG] / Rubén Darío Insúa [ARG],Ariel Penel [ARG]
21,1,2,Fase Regular,28/1/2025,45685,30,20,0,1,0,20,Estadio José Amalfitani,/ 93´ Guido Mainero [ARG],63´ Emanuel Mammana [ARG] - 68´ Agustín Bouzat [ARG] / 14´ Juan Ignacio Saborido [ARG] - 45´ Vicente Taborda [ARG] - 77´ Rodrigo Herrera [ARG] - 83´ Fernando Juárez [ARG] - 96´ Juan Pablo Cozzani [ARG],,,,(1) Tomás Marchiori (ARQ) [ARG] - (2) Emanuel Mammana (DEF) [ARG] - (3) Elías Gómez (DEF) [ARG] - (9) Braian Romero (DEL) [ARG] - (10) Álvaro Montoro (MED) [ARG] - (14) Agustín Lagos (DEF) [ARG] - (20) Francisco Pizzini (MED) [ARG] - (26) Agustín Bouzat (MED) [ARG] - (32) Christian Ordoñez (MED) [ARG] - (34) Damián Fernández (DEF) [ARG] - (39) Imanol Machuca (MED) [ARG] - (7) Michael Santos (SUP) [URU] - (46) Maximiliano Porcel (SUP) [ARG] / (5) Rodrigo Herrera (MED) [ARG] - (6) Oscar Salomón (DEF) [ARG] - (7) Guido Mainero (MED) [ARG] - (10) Vicente Taborda (DEL) [ARG] - (11) Franco Zapiola (MED) [ARG] - (12) Jonathan Bay (DEF) [ARG] - (13) Ignacio Vázquez (DEF) [ARG] - (14) Leonel Picco (MED) [ARG] - (21) Augusto Lotti (DEL) [ARG] - (25) Juan Ignacio Saborido (DEF) [ARG] - (31) Juan Pablo Cozzani (ARQ) [ARG] - (8) Fernando Juárez (SUP) [ARG] - (23) Enzo Roldán (SUP) [ARG] - (24) Bautista Barros Schelotto (SUP) [ARG] - (26) Ignacio Schor (SUP) [ARG] - (77) Ronaldo Martínez (SUP) [PAR],Sebastián Domínguez [ARG] / Favio Orsi [ARG],Andres Merlos [ARG]
22,1,2,Fase Regular,29/1/2025,45686,13,24,0,2,0,24,Estadio Juan Carmelo Zerillo,/ 74´ Andrés Vombergar [ESL] - 83´ Emanuel Cecchini [ARG],26´ Bautista Merlini [ARG] - 31´ Juan de Dios Pintado [URU] - 54´ Gastón Suso [ARG] - 57´ Leonardo Morales [ARG] - 68´ Matías Melluso [ARG] - 85´ Rodrigo Castillo [ARG] / 13´ Jhohan Romaña [COL] - 68´ Ezequiel Cerutti [ARG],,,,(1) Luis Ingolotti (ARQ) [ARG] - (4) Leonardo Morales (DEF) [ARG] - (6) Gastón Suso (DEF) [ARG] - (8) Bautista Merlini (MED) [ARG] - (11) Norberto Briasco (DEL) [ARM] - (14) Pedro Silva Torrejón (DEF) [ARG] - (15) Juan de Dios Pintado (DEF) [URU] - (19) Lucas Nahuel Castro (MED) [ARG] - (30) Rodrigo Castillo (DEL) [ARG] - (34) Leandro Mamut (MED) [ARG] - (93) Júnior Moreno (MED) [VEN] - (5) Martin Fernandez (SUP) [URU] - (10) Pablo De Blasis (SUP) [ARG] - (22) Matías Melluso (SUP) [ARG] - (25) Alan Sosa (SUP) [ARG] - (38) Manuel Panaro (SUP) [ARG] / (4) Jhohan Romaña (DEF) [COL] - (5) Elián Irala (MED) [ARG] - (7) Ezequiel Cerutti (MED) [ARG] - (11) Matías Reali (MED) [ARG] - (12) Orlando Gill (ARQ) [PAR] - (21) Malcom Braida (MED) [ARG] - (24) Nicolás Tripichio (MED) [ARG] - (28) Alexis Cuello (DEL) [ARG] - (32) Ezequiel Herrera (DEF) [ARG] - (36) Daniel Herrera (DEF) [ARG] - (37) Elías Baez (DEF) [ARG] - (9) Andrés Vombergar (SUP) [ESL] - (15) Emanuel Cecchini (SUP) [ARG] - (16) Nery Domínguez (SUP) [ARG] - (19) Manuel Insaurralde (SUP) [ARG] - (50) Agustín Ladstatter (SUP) [ARG],Marcelo Méndez Russo [URU] / Miguel Ángel Russo [ARG],Leandro Rey Hilfer [ARG]
23,1,2,Fase Regular,29/1/2025,45686,27,16,2,3,0,16,Estadio Mario Alberto Kempes,4´ Federico Vera (EC) [ARG] - 85´ Valentin Depietri [ARG] / 17´ Juan Gabriel Rodríguez (EC) [ARG] - 38´ Adrián Sporle [ARG] - 91´ Luciano Cabral [CHI],40´ Miguel Navarro [VEN] - 41´ Juan Camilo Portilla [COL] / 45+2´ Lautaro Millán [ARG] - 45+3´ Iván Marcone [ARG] - 68´ Luciano Cabral [CHI] - 94´ Rodrigo Fernández Cedrés [URU],,,,(5) Matias Galarza (MED) [ARG] - (6) Juan Gabriel Rodríguez (DEF) [ARG] - (7) Nahuel Bustos (DEL) [ARG] - (8) Matías Galarza (MED) [PAR] - (10) Rubén Botta (MED) [ARG] - (16) Miguel Navarro (DEF) [VEN] - (22) Guido Herrera (ARQ) [ARG] - (27) Juan Camilo Portilla (MED) [COL] - (28) Juan Carlos Portillo (DEF) [ARG] - (29) Gastón Benavidez (DEF) [ARG] - (34) Sebastián Palacios (MED) [ARG] - (9) Federico Girotti (SUP) [ARG] - (11) Valentin Depietri (SUP) [ARG] - (15) Blás Riveros (SUP) [PAR] - (25) Cristian Tarragona (SUP) [ARG] - (77) Rick Jhonatan Lima (SUP) [BRA] / (3) Adrián Sporle (DEF) [ARG] - (4) Federico Vera (DEF) [ARG] - (5) Felipe Loyola (MED) [CHI] - (8) Pablo Galdames (MED) [CHI] - (9) Gabriel Ávalos (DEL) [PAR] - (14) Lautaro Millán (MED) [ARG] - (23) Iván Marcone (MED) [ARG] - (26) Kevin Lomónaco (DEF) [ARG] - (27) Diego Tarzia (DEL) [ARG] - (33) Rodrigo Rey (ARQ) [ARG] - (36) Sebastián Valdez (DEF) [ARG] - (10) Luciano Cabral (SUP) [CHI] - (18) Ignacio Maestro Puch (SUP) [ARG] - (20) Rodrigo Fernández Cedres (SUP) [URU] - (35) Santiago Salle (SUP) [ARG] - (77) Álvaro Angulo (SUP) [COL],Alexander Medina [URU] / Julio Vaccari [ARG],Facundo Tello [ARG]
24,1,2,Fase Regular,29/1/2025,45686,8,12,0,0,0,,Estadio Tomás Adolfo Ducó,,39´ Marco Pellegrino [ARG] - 92´ Matko Miljevic [USA] / 35´ Gastón Benedetti [ARG] - 42´ Tiago Palacios [URU] - 45+3´ Edwuin Cetré [COL] - 45+5´ Gastón Benedetti [ARG] - 63´ Facundo Rodríguez [ARG] - 86´ Alexis Manyoma [COL] - 91´ Santiago Arzamendia [PAR],/ 45+5´ Gastón Benedetti [ARG],,,(1) Hernán Galindez (ARQ) [ECU] - (5) Leonel Pérez (MED) [ARG] - (6) Fabio Pereyra (DEF) [ARG] - (8) Leonardo Gil (MED) [ARG] - (10) Walter Mazzantti (MED) [ARG] - (17) Gabriel Alanís (MED) [ARG] - (21) Franco Watson (MED) [ARG] - (24) Tomás Guidara (DEF) [ARG] - (25) Cesar Ibañez (DEF) [ARG] - (31) Marco Pellegrino (DEF) [ARG] - (43) Eric Ramírez (DEL) [ARG] - (7) Matías Tissera (SUP) [ARG] - (11) Agustín Urzi (SUP) [ARG] - (18) Matko Miljevic (SUP) [USA] - (26) Leonardo Sequeira (SUP) [ARG] / (2) Facundo Rodríguez (DEF) [ARG] - (5) Santiago Ascacibar (MED) [ARG] - (8) Gabriel Neves (MED) [URU] - (9) Guido Carrillo (DEL) [ARG] - (10) Tiago Palacios (MED) [URU] - (12) Matias Mansilla (ARQ) [ARG] - (13) Gastón Benedetti (DEF) [ARG] - (14) Sebastián Boselli (DEF) [URU] - (17) Joaquín Tobio Burgos (MED) [ARG] - (18) Edwuin Cetré (MED) [COL] - (20) Eric Meza (DEF) [ARG] - (6) Santiago Núñez (SUP) [ARG] - (15) Santiago Arzamendia (SUP) [PAR] - (19) Alexis Manyoma (SUP) [COL] - (25) Cristian Medina (SUP) [ARG] - (27) Lucas Alario (SUP) [ARG],Frank Kudelka [ARG] / Eduardo Domínguez [ARG],Fernando Echenique [ARG]
